챔버번호,돼지분류,돼지번호,수집날짜,수집시간,분당호흡횟수,직장온도(℃),피부온도(등),피부온도(목),피부온도(머리),돼지 체중(kg),,,,,,,,,
4,porker,19,2023-09-14,02:00:00,63,37.1,34.7,32.6,35,62.37,,,,,,,,,
4,porker,19,2023-09-14,03:00:00,63,37.5,33.7,33.7,34.6,62.37,,,,,,,,,
4,porker,19,2023-09-14,04:00:00,63,38.9,33.7,32.5,34.2,62.37,,,,,,,,,
4,porker,19,2023-09-14,05:00:00,65,37.7,32.8,32.7,35.5,62.37,,,,,,,,,
4,porker,19,2023-09-14,06:00:00,67,37.4,35.5,33.4,34.8,62.37,,,,,,,,,
4,porker,19,2023-09-14,07:00:00,66,37.2,32.8,34.6,33.3,62.37,,,,,,,,,
4,porker,19,2023-09-14,08:00:00,64,37.7,34.5,35,33.4,62.37,,,,,,,,,
4,porker,19,2023-09-14,09:00:00,64,38.1,34,34.7,35.3,62.37,,,,,,,,,
4,porker,19,2023-09-14,10:00:00,67,38.7,35.1,34.7,35.1,62.37,,,,,,,,,
4,porker,19,2023-09-14,11:00:00,68,37.8,33.6,35.7,35,62.37,,,,,,,,,
4,porker,19,2023-09-14,12:00:00,69,38.2,35.7,35.4,34.9,62.37,,,,,,,,,
4,porker,19,2023-09-14,13:00:00,71,38,34.1,33.3,33.1,62.37,,,,,,,,,
4,porker,19,2023-09-14,14:00:00,72,37.4,32.8,34,34.1,62.37,,,,,,,,,
4,porker,19,2023-09-14,15:00:00,72,38.8,33.6,34.3,33.7,62.37,,,,,,,,,
4,porker,19,2023-09-14,16:00:00,72,38.5,35.6,32.8,35,62.37,,,,,,,,,
4,porker,19,2023-09-14,17:00:00,69,37.9,33.7,34.3,33.9,62.37,,,,,,,,,
4,porker,19,2023-09-14,18:00:00,67,38,34.3,33.5,33.7,62.37,,,,,,,,,
4,porker,19,2023-09-14,19:00:00,68,38,33.4,33.4,35.1,62.37,,,,,,,,,
4,porker,19,2023-09-14,20:00:00,68,37.9,32.9,34.1,35.5,62.37,,,,,,,,,
4,porker,19,2023-09-14,21:00:00,68,37.7,32.8,32.1,34,62.37,,,,,,,,,
4,porker,19,2023-09-14,22:00:00,70,38.1,33.9,35.5,33.3,62.37,,,,,,,,,
4,porker,19,2023-09-14,23:00:00,67,37.5,35.1,35.2,33.1,62.37,,,,,,,,,
4,piglet,1,2023-09-14,00:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,01:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,02:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,03:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,04:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,05:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,06:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,07:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,08:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,09:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,10:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,11:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,12:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,13:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,14:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,15:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,16:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,17:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,18:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,19:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,20:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,21:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,22:00:00,,,,,,27.2,,,,,,,,,
4,piglet,1,2023-09-14,23:00:00,,,,,,27.2,,,,,,,,,
4,growing-pig,2,2023-09-14,00:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,01:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,02:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,03:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,04:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,05:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,06:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,07:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,08:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,09:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,10:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,11:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,12:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,13:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,14:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,15:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,16:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,17:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,18:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,19:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,20:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,21:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,22:00:00,,,,,,41.9,,,,,,,,,
4,growing-pig,2,2023-09-14,23:00:00,,,,,,41.9,,,,,,,,,
4,piglet,3,2023-09-14,00:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,01:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,02:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,03:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,04:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,05:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,06:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,07:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,08:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,09:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,10:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,11:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,12:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,13:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,14:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,15:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,16:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,17:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,18:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,19:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,20:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,21:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,22:00:00,,,,,,31.18,,,,,,,,,
4,piglet,3,2023-09-14,23:00:00,,,,,,31.18,,,,,,,,,
4,growing-pig,4,2023-09-14,00:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,01:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,02:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,03:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,04:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,05:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,06:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,07:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,08:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,09:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,10:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,11:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,12:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,13:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,14:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,15:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,16:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,17:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,18:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,19:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,20:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,21:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,22:00:00,,,,,,42.37,,,,,,,,,
4,growing-pig,4,2023-09-14,23:00:00,,,,,,42.37,,,,,,,,,
4,piglet,5,2023-09-14,00:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,01:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,02:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,03:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,04:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,05:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,06:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,07:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,08:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,09:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,10:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,11:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,12:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,13:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,14:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,15:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,16:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,17:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,18:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,19:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,20:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,21:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,22:00:00,,,,,,35.6,,,,,,,,,
4,piglet,5,2023-09-14,23:00:00,,,,,,35.6,,,,,,,,,
4,piglet,6,2023-09-14,00:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,01:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,02:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,03:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,04:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,05:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,06:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,07:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,08:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,09:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,10:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,11:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,12:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,13:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,14:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,15:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,16:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,17:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,18:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,19:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,20:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,21:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,22:00:00,,,,,,37.16,,,,,,,,,
4,piglet,6,2023-09-14,23:00:00,,,,,,37.16,,,,,,,,,
4,piglet,7,2023-09-14,00:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,01:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,02:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,03:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,04:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,05:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,06:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,07:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,08:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,09:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,10:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,11:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,12:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,13:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,14:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,15:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,16:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,17:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,18:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,19:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,20:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,21:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,22:00:00,,,,,,28.65,,,,,,,,,
4,piglet,7,2023-09-14,23:00:00,,,,,,28.65,,,,,,,,,
4,piglet,8,2023-09-14,00:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,01:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,02:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,03:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,04:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,05:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,06:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,07:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,08:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,09:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,10:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,11:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,12:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,13:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,14:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,15:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,16:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,17:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,18:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,19:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,20:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,21:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,22:00:00,,,,,,26.41,,,,,,,,,
4,piglet,8,2023-09-14,23:00:00,,,,,,26.41,,,,,,,,,
4,piglet,9,2023-09-14,00:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,01:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,02:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,03:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,04:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,05:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,06:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,07:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,08:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,09:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,10:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,11:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,12:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,13:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,14:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,15:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,16:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,17:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,18:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,19:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,20:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,21:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,22:00:00,,,,,,39.38,,,,,,,,,
4,piglet,9,2023-09-14,23:00:00,,,,,,39.38,,,,,,,,,
4,growing-pig,10,2023-09-14,00:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,01:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,02:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,03:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,04:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,05:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,06:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,07:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,08:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,09:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,10:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,11:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,12:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,13:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,14:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,15:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,16:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,17:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,18:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,19:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,20:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,21:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,22:00:00,,,,,,44.96,,,,,,,,,
4,growing-pig,10,2023-09-14,23:00:00,,,,,,44.96,,,,,,,,,
4,piglet,11,2023-09-14,00:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,01:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,02:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,03:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,04:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,05:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,06:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,07:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,08:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,09:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,10:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,11:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,12:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,13:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,14:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,15:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,16:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,17:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,18:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,19:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,20:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,21:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,22:00:00,,,,,,33.74,,,,,,,,,
4,piglet,11,2023-09-14,23:00:00,,,,,,33.74,,,,,,,,,
4,piglet,12,2023-09-14,00:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,01:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,02:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,03:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,04:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,05:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,06:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,07:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,08:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,09:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,10:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,11:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,12:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,13:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,14:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,15:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,16:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,17:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,18:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,19:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,20:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,21:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,22:00:00,,,,,,31.21,,,,,,,,,
4,piglet,12,2023-09-14,23:00:00,,,,,,31.21,,,,,,,,,
4,growing-pig,13,2023-09-14,00:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,01:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,02:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,03:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,04:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,05:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,06:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,07:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,08:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,09:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,10:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,11:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,12:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,13:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,14:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,15:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,16:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,17:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,18:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,19:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,20:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,21:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,22:00:00,,,,,,43.58,,,,,,,,,
4,growing-pig,13,2023-09-14,23:00:00,,,,,,43.58,,,,,,,,,
4,piglet,14,2023-09-14,00:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,01:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,02:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,03:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,04:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,05:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,06:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,07:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,08:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,09:00:00,,,,,,30.51,,,,,,,,,
4,piglet,14,2023-09-14,10:00:00,,,,,,30.51,,,,,,,,,
