챔버번호,돼지분류,돼지번호,수집날짜,수집시간,분당호흡횟수,직장온도(℃),피부온도(등),피부온도(목),피부온도(머리),돼지 체중(kg),,,,,,,,,
2,weaningpig,102,2023-09-28,01:00:00,71,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,02:00:00,70,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,03:00:00,67,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,04:00:00,68,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,05:00:00,67,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,06:00:00,69,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,07:00:00,68,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,08:00:00,70,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,09:00:00,69,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,10:00:00,66,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,11:00:00,68,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,12:00:00,71,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,13:00:00,72,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,14:00:00,69,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,15:00:00,70,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,16:00:00,68,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,17:00:00,66,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,18:00:00,67,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,19:00:00,66,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,20:00:00,69,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,21:00:00,69,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,22:00:00,66,,,,,,,,,,,,,,
2,weaningpig,102,2023-09-28,23:00:00,65,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,00:00:00,68,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,01:00:00,69,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,02:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,03:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,04:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,05:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,06:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,07:00:00,70,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,08:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,09:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,10:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,11:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,12:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,13:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,14:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,15:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,16:00:00,72,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,17:00:00,69,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,18:00:00,66,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,19:00:00,68,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,20:00:00,67,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,21:00:00,70,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,22:00:00,68,,,,,,,,,,,,,,
2,weaningpig,103,2023-09-28,23:00:00,69,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,00:00:00,71,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,01:00:00,68,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,02:00:00,69,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,03:00:00,66,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,04:00:00,66,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,05:00:00,64,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,06:00:00,65,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,07:00:00,62,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,08:00:00,65,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,09:00:00,64,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,10:00:00,63,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,11:00:00,64,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,12:00:00,65,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,13:00:00,66,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,14:00:00,68,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,15:00:00,71,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,16:00:00,71,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,17:00:00,72,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,18:00:00,69,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,19:00:00,67,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,20:00:00,65,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,21:00:00,63,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,22:00:00,63,,,,,,,,,,,,,,
2,weaningpig,104,2023-09-28,23:00:00,63,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,00:00:00,65,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,01:00:00,64,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,02:00:00,64,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,03:00:00,64,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,04:00:00,66,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,05:00:00,66,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,06:00:00,65,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,07:00:00,65,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,08:00:00,66,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,09:00:00,69,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,10:00:00,72,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,11:00:00,72,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,12:00:00,72,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,13:00:00,72,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,14:00:00,72,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,15:00:00,69,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,16:00:00,66,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,17:00:00,67,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,18:00:00,67,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,19:00:00,69,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,20:00:00,67,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,21:00:00,69,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,22:00:00,72,,,,,,,,,,,,,,
2,weaningpig,105,2023-09-28,23:00:00,72,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,00:00:00,72,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,01:00:00,72,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,02:00:00,69,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,03:00:00,68,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,04:00:00,67,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,05:00:00,66,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,06:00:00,67,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,07:00:00,70,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,08:00:00,72,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,09:00:00,72,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,10:00:00,71,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,11:00:00,72,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,12:00:00,72,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,13:00:00,71,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,14:00:00,70,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,15:00:00,68,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,16:00:00,66,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,17:00:00,65,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,18:00:00,66,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,19:00:00,68,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,20:00:00,66,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,21:00:00,66,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,22:00:00,65,,,,,,,,,,,,,,
2,weaningpig,106,2023-09-28,23:00:00,66,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,00:00:00,66,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,01:00:00,64,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,02:00:00,64,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,03:00:00,67,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,04:00:00,67,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,05:00:00,67,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,06:00:00,69,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,07:00:00,70,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,08:00:00,71,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,09:00:00,68,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,10:00:00,67,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,11:00:00,66,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,12:00:00,69,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,13:00:00,67,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,14:00:00,66,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,15:00:00,66,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,16:00:00,64,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,17:00:00,66,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,18:00:00,68,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,19:00:00,65,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,20:00:00,68,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,21:00:00,68,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,22:00:00,65,,,,,,,,,,,,,,
2,weaningpig,107,2023-09-28,23:00:00,68,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,00:00:00,68,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,01:00:00,65,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,02:00:00,63,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,03:00:00,64,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,04:00:00,62,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,05:00:00,62,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,06:00:00,64,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,07:00:00,65,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,08:00:00,67,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,09:00:00,64,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,10:00:00,66,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,11:00:00,63,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,12:00:00,60,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,13:00:00,58,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,14:00:00,58,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,15:00:00,56,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,16:00:00,54,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,17:00:00,54,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,18:00:00,54,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,19:00:00,55,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,20:00:00,54,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,21:00:00,54,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,22:00:00,56,,,,,,,,,,,,,,
2,weaningpig,108,2023-09-28,23:00:00,55,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,00:00:00,55,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,01:00:00,55,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,02:00:00,55,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,03:00:00,54,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,04:00:00,55,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,05:00:00,56,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,06:00:00,54,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,07:00:00,54,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,08:00:00,54,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,09:00:00,54,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,10:00:00,56,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,11:00:00,55,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,12:00:00,54,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,13:00:00,56,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,14:00:00,57,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,15:00:00,58,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,16:00:00,60,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,17:00:00,58,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,18:00:00,57,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,19:00:00,57,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,20:00:00,54,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,21:00:00,54,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,22:00:00,57,,,,,,,,,,,,,,
2,weaningpig,109,2023-09-28,23:00:00,54,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,00:00:00,55,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,01:00:00,54,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,02:00:00,56,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,03:00:00,59,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,04:00:00,58,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,05:00:00,55,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,06:00:00,55,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,07:00:00,54,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,08:00:00,57,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,09:00:00,59,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,10:00:00,62,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,11:00:00,63,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,12:00:00,60,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,13:00:00,60,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,14:00:00,62,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,15:00:00,65,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,16:00:00,65,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,17:00:00,68,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,18:00:00,71,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,19:00:00,69,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,20:00:00,72,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,21:00:00,72,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,22:00:00,69,,,,,,,,,,,,,,
2,weaningpig,110,2023-09-28,23:00:00,72,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,00:00:00,72,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,01:00:00,70,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,02:00:00,70,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,03:00:00,68,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,04:00:00,71,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,05:00:00,72,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,06:00:00,72,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,07:00:00,72,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,08:00:00,71,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,09:00:00,70,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,10:00:00,68,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,11:00:00,65,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,12:00:00,67,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,13:00:00,64,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,14:00:00,62,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,15:00:00,59,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,16:00:00,56,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,17:00:00,57,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,18:00:00,58,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,19:00:00,56,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,20:00:00,56,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,21:00:00,56,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,22:00:00,54,,,,,,,,,,,,,,
2,weaningpig,111,2023-09-28,23:00:00,54,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,00:00:00,54,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,01:00:00,56,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,02:00:00,58,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,03:00:00,55,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,04:00:00,54,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,05:00:00,56,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,06:00:00,57,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,07:00:00,54,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,08:00:00,57,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,09:00:00,58,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,10:00:00,58,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,11:00:00,61,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,12:00:00,58,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,13:00:00,61,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,14:00:00,58,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,15:00:00,59,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,16:00:00,56,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,17:00:00,55,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,18:00:00,58,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,19:00:00,58,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,20:00:00,61,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,21:00:00,62,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,22:00:00,61,,,,,,,,,,,,,,
2,weaningpig,112,2023-09-28,23:00:00,60,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,00:00:00,62,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,01:00:00,60,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,02:00:00,62,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,03:00:00,65,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,04:00:00,62,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,05:00:00,64,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,06:00:00,63,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,07:00:00,65,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,08:00:00,62,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,09:00:00,64,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,10:00:00,66,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,11:00:00,64,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,12:00:00,64,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,13:00:00,67,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,14:00:00,67,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,15:00:00,65,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,16:00:00,64,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,17:00:00,66,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,18:00:00,68,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,19:00:00,68,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,20:00:00,67,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,21:00:00,65,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,22:00:00,65,,,,,,,,,,,,,,
2,weaningpig,113,2023-09-28,23:00:00,64,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,00:00:00,62,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,01:00:00,64,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,02:00:00,62,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,03:00:00,60,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,04:00:00,60,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,05:00:00,59,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,06:00:00,58,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,07:00:00,60,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,08:00:00,61,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,09:00:00,58,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,10:00:00,56,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,11:00:00,54,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,12:00:00,56,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,13:00:00,58,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,14:00:00,56,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,15:00:00,55,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,16:00:00,57,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,17:00:00,55,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,18:00:00,54,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,19:00:00,54,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,20:00:00,55,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,21:00:00,54,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,22:00:00,54,,,,,,,,,,,,,,
2,weaningpig,114,2023-09-28,23:00:00,54,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,00:00:00,54,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,01:00:00,54,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,02:00:00,54,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,03:00:00,57,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,04:00:00,59,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,05:00:00,58,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,06:00:00,57,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,07:00:00,60,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,08:00:00,62,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,09:00:00,61,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,10:00:00,64,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,11:00:00,61,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,12:00:00,60,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,13:00:00,62,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,14:00:00,64,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,15:00:00,63,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,16:00:00,60,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,17:00:00,63,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,18:00:00,60,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,19:00:00,63,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,20:00:00,65,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,21:00:00,67,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,22:00:00,67,,,,,,,,,,,,,,
2,weaningpig,115,2023-09-28,23:00:00,70,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,00:00:00,68,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,01:00:00,70,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,02:00:00,67,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,03:00:00,64,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,04:00:00,61,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,05:00:00,60,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,06:00:00,58,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,07:00:00,56,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,08:00:00,54,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,09:00:00,54,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,10:00:00,54,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,11:00:00,56,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,12:00:00,59,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,13:00:00,62,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,14:00:00,64,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,15:00:00,62,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,16:00:00,59,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,17:00:00,57,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,18:00:00,57,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,19:00:00,60,,,,,,,,,,,,,,
2,weaningpig,116,2023-09-28,20:00:00,62,,,,,,,,,,,,,,
